OrderDate,RequiredDate,ShippedDate,OrderFreight,OrderShipName,OrderShipAddress,OrderShipCity,OrderShipRegion,OrderShipPostalCode,OrderShipCountry,OrderUnitPrice,OrderQuantity,OrderDiscount,shippercompanyname,ShipperPhone,ProductName,QuantityPerUnitOfProduct,UnitPriceOfProduct,UnitsInStockOfProduct,UnitsOnOrderOfProduct,ProductReorderLevel,DiscontinuedProduct,SupplierCompanyName,SupplierContactName,SupplierContactTitle,SupplierAddress,SupplierCity,SupplierRegion,supplierpostalcode,SupplierCountry,SupplierPhone,SupplierPhone2,SupplierHomePage,CategoryName,CategoryDescription,CategoryPicture
1998-02-10,1998-03-10,1998-02-12,46.69,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,81,20,0.05,Speedy Express,(503) 555-9831,Sir Rodney's Marmalade,30 gift boxes,81,40,0,0,0,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,Confections,"Desserts, candies, and sweet breads",""
1998-02-10,1998-03-10,1998-02-12,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,18.4,12,0,Federal Shipping,(503) 555-9931,Boston Crab Meat,24 - 4 oz tins,18.4,123,0,30,0,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,Order Processing Dept. 2100 Paul Revere Blvd.,Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,Seafood,Seaweed and fish,""
1998-02-10,1998-03-10,1998-02-12,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,21.05,10,0,Federal Shipping,(503) 555-9931,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,New Orleans Cajun Delights,Shelley Burke,Order Administrator,P.O. Box 78934,New Orleans,LA,70117,USA,(100) 555-4822,,#CAJUN.HTM#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1998-02-10,1998-03-10,1998-02-12,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,18,10,0,Federal Shipping,(503) 555-9931,Lakkalikööri,500 ml,18,57,0,20,0,Karkki Oy,Anne Heikkonen,Product Manager,Valtakatu 12,Lappeenranta,,53120,Finland,(953) 10956,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-10,1998-03-24,1998-02-18,88.01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,9,30,0.2,Speedy Express,(503) 555-9831,Tunnbröd,12 - 250 g pkgs.,9,61,0,25,0,PB Knäckebröd AB,Lars Peterson,Sales Agent,Kaloadagatan 13,Göteborg,,S-345 67,Sweden,031-987 65 43,031-987 65 91,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1998-02-10,1998-03-24,1998-02-18,88.01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,28.5,30,0.2,Speedy Express,(503) 555-9831,Sirop d'érable,24 - 500 ml bottles,28.5,113,0,25,0,Forêts d'érables,Chantal Goulet,Accounting Manager,148 rue Chasseur,Ste-Hyacinthe,Québec,J2S 7S8,Canada,(514) 555-2955,(514) 555-2921,,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1998-02-10,1998-03-24,1998-02-18,88.01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,15,50,0.2,Speedy Express,(503) 555-9831,Outback Lager,24 - 355 ml bottles,15,15,10,30,0,"Pavlova, Ltd.",Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-11,1998-03-11,1998-02-18,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina,15,10,0,Speedy Express,(503) 555-9831,Röd Kaviar,24 - 150 g jars,15,101,0,5,0,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,,S-123 45,Sweden,08-123 45 67,,,Seafood,Seaweed and fish,""
1998-02-11,1998-03-11,1998-02-20,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,14,25,0,Federal Shipping,(503) 555-9931,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,26,0,0,1,Leka Trading,Chandra Leka,Owner,"471 Serangoon Loop, Suite #402",Singapore,,0512,Singapore,555-8787,,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1998-02-11,1998-03-11,1998-02-20,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,20,20,0.15,Federal Shipping,(503) 555-9931,Maxilaku,24 - 50 g pkgs.,20,10,60,15,0,Karkki Oy,Anne Heikkonen,Product Manager,Valtakatu 12,Lappeenranta,,53120,Finland,(953) 10956,,,Confections,"Desserts, candies, and sweet breads",""
1998-02-11,1998-03-11,1998-02-20,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,7.45,32,0.15,Federal Shipping,(503) 555-9931,Tourtière,16 pies,7.45,21,0,10,0,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,(514) 555-9022,,,Meat/Poultry,Prepared meats,""
1998-02-12,1998-03-12,1998-02-20,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,4.5,8,0,Federal Shipping,(503) 555-9931,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,Sao Paulo,,5442,Brazil,(11) 555 4640,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-12,1998-03-12,1998-02-13,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,10,40,0.05,United Package,(503) 555-3199,Sir Rodney's Scones,24 pkgs. x 4 pieces,10,3,40,5,0,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,Confections,"Desserts, candies, and sweet breads",""
1998-02-12,1998-03-12,1998-02-13,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,38,21,0.05,United Package,(503) 555-3199,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,21,10,30,0,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1998-02-12,1998-03-12,1998-02-13,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA,21.05,12,0.05,United Package,(503) 555-3199,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,New Orleans Cajun Delights,Shelley Burke,Order Administrator,P.O. Box 78934,New Orleans,LA,70117,USA,(100) 555-4822,,#CAJUN.HTM#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1998-02-12,1998-03-12,1998-02-18,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,19,20,0,Federal Shipping,(503) 555-9931,Chang,24 - 12 oz bottles,19,17,40,25,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-12,1998-03-12,1998-02-18,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,4.5,12,0,Federal Shipping,(503) 555-9931,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,Sao Paulo,,5442,Brazil,(11) 555 4640,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-12,1998-03-12,1998-02-18,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,15,30,0,Federal Shipping,(503) 555-9931,Outback Lager,24 - 355 ml bottles,15,15,10,30,0,"Pavlova, Ltd.",Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-12,1998-03-12,1998-02-18,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,13,25,0,Federal Shipping,(503) 555-9931,Original Frankfurter grüne Soße,12 boxes,13,32,0,15,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1998-02-13,1998-03-13,1998-03-02,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,31,70,0,Speedy Express,(503) 555-9831,Ikura,12 - 200 ml jars,31,31,0,0,0,Tokyo Traders,Yoshi Nagase,Marketing Manager,9-8 Sekimai Musashino-shi,Tokyo,,100,Japan,(03) 3555-5011,,,Seafood,Seaweed and fish,""
1998-02-13,1998-03-13,1998-03-02,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,12.5,35,0,Speedy Express,(503) 555-9831,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,70,20,0,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative,"Viale Dante, 75",Ravenna,,48100,Italy,(0544) 60323,(0544) 60603,#FORMAGGI.HTM#,Dairy Products,Cheeses,""
1998-02-13,1998-03-13,1998-03-02,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,13,40,0,Speedy Express,(503) 555-9831,Original Frankfurter grüne Soße,12 boxes,13,32,0,15,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1998-02-13,1998-03-13,1998-02-16,1.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain,14,5,0,Federal Shipping,(503) 555-9931,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14,76,0,30,0,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager,Tiergartenstraße 5,Berlin,,10785,Germany,(010) 9984510,,,Confections,"Desserts, candies, and sweet breads",""
1998-02-16,1998-03-16,1998-02-23,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,19,20,0,United Package,(503) 555-3199,Chang,24 - 12 oz bottles,19,17,40,25,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-16,1998-03-16,1998-02-23,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain,12.5,18,0,United Package,(503) 555-3199,Scottish Longbreads,10 boxes x 8 pieces,12.5,6,10,15,0,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,Confections,"Desserts, candies, and sweet breads",""
1998-02-16,1998-03-16,1998-02-23,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,21,40,0,Federal Shipping,(503) 555-9931,Queso Cabrales,1 kg pkg.,21,22,30,30,0,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,Dairy Products,Cheeses,""
1998-02-16,1998-03-16,1998-02-23,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,263.5,40,0,Federal Shipping,(503) 555-9931,Côte de Blaye,12 - 75 cl bottles,263.5,17,0,15,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,"203, Rue des Francs-Bourgeois",Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-16,1998-03-16,1998-02-18,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,39,15,0,Speedy Express,(503) 555-9831,Alice Mutton,20 - 1 kg tins,39,0,0,0,1,"Pavlova, Ltd.",Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,Meat/Poultry,Prepared meats,""
1998-02-16,1998-03-16,1998-02-18,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,14,10,0,Speedy Express,(503) 555-9831,Sasquatch Ale,24 - 12 oz bottles,14,111,0,15,0,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,3400 - 8th Avenue Suite 210,Bend,OR,97101,USA,(503) 555-9931,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-16,1998-03-16,1998-02-18,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France,9.65,14,0,Speedy Express,(503) 555-9831,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,85,0,10,0,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,Order Processing Dept. 2100 Paul Revere Blvd.,Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,Seafood,Seaweed and fish,""
1998-02-17,1998-03-17,1998-02-19,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,25.89,15,0.05,United Package,(503) 555-3199,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,10,0,15,0,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Frahmredder 112a,Cuxhaven,,27478,Germany,(04721) 8713,(04721) 8714,,Seafood,Seaweed and fish,""
1998-02-17,1998-03-17,1998-02-19,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,55,40,0.05,United Package,(503) 555-3199,Raclette Courdavault,5 kg pkg.,55,79,0,0,0,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B 3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,Dairy Products,Cheeses,""
1998-02-18,1998-03-18,1998-02-20,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,40,30,0,United Package,(503) 555-3199,Northwoods Cranberry Sauce,12 - 12 oz jars,40,6,0,0,0,Grandma Kelly's Homestead,Regina Murphy,Sales Representative,707 Oxford Rd.,Ann Arbor,MI,48104,USA,(313) 555-5735,(313) 555-3349,,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1998-02-18,1998-03-18,1998-02-20,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,4.5,10,0,United Package,(503) 555-3199,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,Sao Paulo,,5442,Brazil,(11) 555 4640,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-18,1998-03-18,1998-02-20,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,123.79,24,0,United Package,(503) 555-3199,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,0,0,0,1,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Meat/Poultry,Prepared meats,""
1998-02-18,1998-03-18,1998-02-20,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,25.89,35,0,United Package,(503) 555-3199,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,10,0,15,0,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Frahmredder 112a,Cuxhaven,,27478,Germany,(04721) 8713,(04721) 8714,,Seafood,Seaweed and fish,""
1998-02-18,1998-03-18,1998-02-20,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany,19,20,0,United Package,(503) 555-3199,Inlagd Sill,24 - 250 g  jars,19,112,0,20,0,Svensk Sjöföda AB,Michael Björn,Sales Representative,Brovallavägen 231,Stockholm,,S-123 45,Sweden,08-123 45 67,,,Seafood,Seaweed and fish,""
1998-02-18,1998-03-18,1998-02-20,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,6,28,0.05,Speedy Express,(503) 555-9831,Konbu,2 kg box,6,24,0,5,0,Mayumi's,Mayumi Ohno,Marketing Representative,92 Setsuko Chuo-ku,Osaka,,545,Japan,(06) 431-7877,,Mayumi's (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/mayumi.htm#,Seafood,Seaweed and fish,""
1998-02-18,1998-03-18,1998-02-20,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,36,50,0.05,Speedy Express,(503) 555-9831,Gudbrandsdalsost,10 kg pkg.,36,26,0,15,0,Norske Meierier,Beate Vileid,Marketing Manager,Hatlevegen 5,Sandvika,,1320,Norway,(0)2-953010,,,Dairy Products,Cheeses,""
1998-02-18,1998-03-18,1998-02-20,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,7.75,120,0.05,Speedy Express,(503) 555-9831,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,125,0,25,0,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-18,1998-03-18,1998-02-23,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,4.5,110,0,Speedy Express,(503) 555-9831,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,Sao Paulo,,5442,Brazil,(11) 555 4640,,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-18,1998-03-18,1998-02-23,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,18,45,0,Speedy Express,(503) 555-9831,Chartreuse verte,750 cc per bottle,18,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,"203, Rue des Francs-Bourgeois",Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-18,1998-03-18,1998-02-23,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,18.4,91,0,Speedy Express,(503) 555-9831,Boston Crab Meat,24 - 4 oz tins,18.4,123,0,30,0,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,Order Processing Dept. 2100 Paul Revere Blvd.,Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,Seafood,Seaweed and fish,""
1998-02-18,1998-03-18,1998-02-23,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,34,100,0,Speedy Express,(503) 555-9831,Camembert Pierrot,15 - 300 g rounds,34,19,0,0,0,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B 3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,Dairy Products,Cheeses,""
1998-02-19,1998-03-19,1998-02-27,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,9.5,15,0,Federal Shipping,(503) 555-9931,Rogede sild,1k pkg.,9.5,5,70,15,0,Lyngbysild,Niels Petersen,Sales Manager,Lyngbysild Fiskebakken 10,Lyngby,,2800,Denmark,43844108,43844115,,Seafood,Seaweed and fish,""
1998-02-19,1998-03-19,1998-02-27,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,38,16,0,Federal Shipping,(503) 555-9931,Gnocchi di nonna Alice,24 - 250 g pkgs.,38,21,10,30,0,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,Grains/Cereals,"Breads, crackers, pasta, and cereal",""
1998-02-19,1998-03-19,1998-02-25,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,123.79,80,0,United Package,(503) 555-3199,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,0,0,0,1,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,Meat/Poultry,Prepared meats,""
1998-02-19,1998-03-19,1998-02-25,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,25.89,36,0,United Package,(503) 555-3199,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,10,0,15,0,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Frahmredder 112a,Cuxhaven,,27478,Germany,(04721) 8713,(04721) 8714,,Seafood,Seaweed and fish,""
1998-02-20,1998-03-20,1998-03-06,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,6,5,0,United Package,(503) 555-3199,Konbu,2 kg box,6,24,0,5,0,Mayumi's,Mayumi Ohno,Marketing Representative,92 Setsuko Chuo-ku,Osaka,,545,Japan,(06) 431-7877,,Mayumi's (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/mayumi.htm#,Seafood,Seaweed and fish,""
1998-02-20,1998-03-20,1998-02-26,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,18,8,0.15,Federal Shipping,(503) 555-9931,Chartreuse verte,750 cc per bottle,18,69,0,5,0,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager,"203, Rue des Francs-Bourgeois",Paris,,75004,France,(1) 03.83.00.68,(1) 03.83.00.62,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-20,1998-03-20,1998-03-04,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,15,3,0.25,United Package,(503) 555-3199,Outback Lager,24 - 355 ml bottles,15,15,10,30,0,"Pavlova, Ltd.",Ian Devling,Marketing Manager,74 Rose St. Moonie Ponds,Melbourne,Victoria,3058,Australia,(03) 444-2343,(03) 444-6588,,Beverages,"Soft drinks, coffees, teas, beers, and ales",""
1998-02-23,1998-03-23,1998-02-26,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,9.65,30,0,Speedy Express,(503) 555-9831,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,85,0,10,0,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,Order Processing Dept. 2100 Paul Revere Blvd.,Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,Seafood,Seaweed and fish,""
1998-02-23,1998-03-23,1998-02-26,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,21.5,30,0,Speedy Express,(503) 555-9831,Flotemysost,10 - 500 g pkgs.,21.5,26,0,0,0,Norske Meierier,Beate Vileid,Marketing Manager,Hatlevegen 5,Sandvika,,1320,Norway,(0)2-953010,,,Dairy Products,Cheeses,""
1998-02-23,1998-03-23,1998-03-03,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,24,30,0.15,Speedy Express,(503) 555-9831,Pâté chinois,24 boxes x 2 pies,24,115,0,20,0,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,(514) 555-9022,,,Meat/Poultry,Prepared meats,""
1998-02-23,1998-03-23,1998-03-03,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,49.3,6,0.15,Speedy Express,(503) 555-9831,Tarte au sucre,48 pies,49.3,17,0,0,0,Forêts d'érables,Chantal Goulet,Accounting Manager,148 rue Chasseur,Ste-Hyacinthe,Québec,J2S 7S8,Canada,(514) 555-2955,(514) 555-2921,,Confections,"Desserts, candies, and sweet breads",""
1998-02-24,1998-03-24,1998-03-04,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,6,40,0,Federal Shipping,(503) 555-9931,Konbu,2 kg box,6,24,0,5,0,Mayumi's,Mayumi Ohno,Marketing Representative,92 Setsuko Chuo-ku,Osaka,,545,Japan,(06) 431-7877,,Mayumi's (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/mayumi.htm#,Seafood,Seaweed and fish,""
1998-02-24,1998-03-24,1998-03-04,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,21.05,21,0,Federal Shipping,(503) 555-9931,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,New Orleans Cajun Delights,Shelley Burke,Order Administrator,P.O. Box 78934,New Orleans,LA,70117,USA,(100) 555-4822,,#CAJUN.HTM#,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",""
1998-02-24,1998-03-24,1998-03-04,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,12.5,20,0,Federal Shipping,(503) 555-9931,Scottish Longbreads,10 boxes x 8 pieces,12.5,6,10,15,0,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,Confections,"Desserts, candies, and sweet breads",""
1998-02-24,1998-03-24,1998-02-27,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,13.25,15,0,Federal Shipping,(503) 555-9931,Escargots de Bourgogne,24 pieces,13.25,62,0,20,0,Escargots Nouveaux,Marie Delamare,Sales Manager,"22, rue H. Voiron",Montceau,,71300,France,85.57.00.07,,,Seafood,Seaweed and fish,""
